inds,grades
11922,5
11923,5
11924,1
11925,1
11926,1
11927,1
11928,1
11929,5
11930,1
11931,1
11932,5
11933,1
11934,1
11935,3
11936,1
11937,1
11938,1
11939,1
11940,2
11941,1
11942,1
11943,1
11944,1
11945,1
11946,1
11947,1
11948,1
11949,1
11950,4
11951,1
11952,1
11953,1
11954,5
11955,1
11956,5
11957,1
11958,5
11959,1
11960,5
11961,2
11962,1
11963,1
11964,1
11965,1
11966,4
11967,5
11968,1
11969,5
11970,1
11971,1
11972,1
11973,1
11974,5
11975,5
11976,5
11977,1
11978,1
11979,5
11980,1
11981,1
11982,5
11983,1
11984,1
11985,1
11986,1
11987,1
11988,1
11989,5
11990,5
11991,1
11992,2
11993,5
11994,1
11995,1
11996,1
11997,1
11998,1
11999,5
12000,1
12001,5
12002,1
12003,1
12004,1
12005,5
12006,5
12007,1
12008,5
12009,1
12010,1
12011,1
12012,1
12013,5
12014,5
12015,1
12016,5
12017,1
12018,1
12019,1
12020,1
12021,5
12022,1
12023,1
12024,5
12025,1
12026,1
12027,1
12028,1
12029,5
12030,1
12031,1
12032,4
12033,1
12034,1
12035,1
12036,1
12037,2
12038,5
12039,1
12040,1
12041,1
12042,1
12043,1
12044,5
12045,3
12046,1
12047,5
12048,1
12049,1
12050,1
12051,1
12052,1
12053,4
12054,1
12055,5
12056,1
12057,1
12058,1
12059,1
12060,1
12061,1
12062,1
12063,1
12064,3
12065,1
12066,5
12067,1
12068,1
12069,1
12070,5
12071,1
12072,1
12073,1
12074,1
12075,1
12076,1
12077,1
12078,1
12079,2
12080,1
12081,1
12082,1
12083,1
12084,5
12085,5
12086,1
12087,5
12088,5
12089,5
12090,1
12091,1
12092,1
12093,1
12094,1
12095,5
12096,5
12097,1
12098,1
12099,1
12100,1
12101,1
12102,1
12103,5
12104,1
12105,1
12106,1
12107,1
12108,2
12109,1
12110,5
12111,5
12112,1
12113,1
12114,5
12115,1
12116,5
12117,1
12118,1
12119,1
12120,1
12121,1
12122,1
12123,5
12124,1
12125,1
12126,5
12127,1
12128,1
12129,3
12130,1
12131,1
12132,1
12133,1
12134,1
12135,1
12136,1
12137,1
12138,2
12139,5
12140,5
12141,5
12142,1
12143,3
12144,5
12145,1
12146,1
12147,1
12148,1
12149,5
12150,1
12151,4
12152,1
12153,5
12154,1
12155,1
12156,5
12157,5
12158,1
12159,1
12160,1
12161,1
12162,1
12163,5
12164,1
12165,5
12166,1
12167,1
12168,1
12169,1
12170,1
12171,1
12172,1
12173,1
12174,1
12175,1
12176,1
12177,5
12178,5
12179,1
12180,5
12181,5
12182,1
12183,1
12184,1
12185,5
12186,5
12187,1
12188,1
12189,5
12190,5
12191,1
12192,5
12193,5
12194,1
12195,5
12196,1
12197,1
12198,1
12199,1
12200,5
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,1
12208,1
12209,1
12210,1
12211,1
12212,1
12213,1
12214,5
12215,2
12216,1
12217,5
12218,1
12219,2
12220,1
12221,1
12222,1
12223,1
12224,1
12225,5
12226,1
12227,5
12228,1
12229,1
12230,1
12231,5
12232,1
12233,5
12234,1
12235,1
12236,5
12237,3
12238,1
12239,1
12240,1
12241,1
12242,1
12243,5
12244,1
12245,1
12246,1
12247,5
12248,5
12249,1
12250,1
12251,1
12252,5
12253,1
12254,1
12255,1
12256,1
12257,5
12258,5
12259,5
12260,5
12261,1
12262,1
12263,1
12264,1
12265,1
12266,1
12267,1
12268,1
12269,1
12270,1
12271,1
12272,1
12273,1
12274,1
12275,1
12276,5
12277,5
12278,1
12279,1
12280,1
12281,1
12282,1
12283,1
12284,1
12285,1
12286,1
12287,5
12288,1
12289,1
12290,1
12291,1
12292,1
12293,1
12294,4
12295,1
12296,1
12297,1
12298,4
12299,1
12300,1
12301,5
12302,5
12303,5
12304,1
12305,5
12306,5
12307,3
12308,1
12309,5
12310,1
12311,1
12312,1
12313,1
12314,1
12315,1
12316,1
12317,5
12318,1
12319,1
12320,1
12321,5
12322,1
12323,5
12324,5
12325,1
12326,5
12327,5
12328,1
12329,1
12330,1
12331,1
12332,1
12333,1
12334,1
12335,1
12336,1
12337,1
12338,1
12339,1
12340,1
12341,4
12342,1
12343,1
12344,1
12345,1
12346,1
12347,5
12348,5
12349,5
12350,1
12351,1
12352,1
12353,1
12354,1
12355,1
12356,1
12357,5
12358,5
12359,1
12360,1
12361,2
12362,1
12363,1
12364,1
12365,1
12366,5
12367,4
12368,5
12369,1
12370,5
12371,1
12372,1
12373,1
12374,1
12375,1
12376,1
12377,1
12378,5
12379,1
12380,5
12381,5
12382,5
12383,5
12384,1
12385,1
12386,1
12387,1
12388,1
12389,1
12390,1
12391,4
12392,1
12393,5
12394,1
12395,5
12396,5
12397,5
12398,5
12399,1
12400,1
12401,1
12402,1
12403,1
12404,2
12405,1
12406,5
12407,1
12408,1
12409,5
12410,2
12411,1
12412,1
12413,1
12414,5
12415,1
12416,1
12417,1
12418,5
12419,1
12420,5
12421,1
12422,1
12423,1
12424,5
12425,1
12426,1
12427,1
12428,5
12429,4
12430,1
12431,1
12432,5
12433,1
12434,1
12435,1
12436,1
12437,1
12438,1
12439,1
12440,1
12441,5
12442,5
12443,1
12444,1
12445,1
12446,1
12447,1
12448,1
12449,5
12450,1
12451,1
12452,1
12453,1
12454,3
12455,5
12456,1
12457,1
12458,1
12459,5
12460,5
12461,1
12462,5
12463,1
12464,1
12465,1
12466,5
12467,5
12468,5
12469,1
12470,1
12471,5
12472,1
12473,1
12474,1
12475,1
12476,1
12477,1
12478,1
12479,1
12480,1
12481,5
12482,1
12483,1
12484,1
12485,1
12486,1
12487,1
12488,1
12489,1
12490,3
12491,1
12492,1
12493,1
12494,5
12495,1
12496,1
12497,1
12498,5
12499,5
12500,1
12501,5
12502,1
12503,1
12504,5
12505,5
12506,1
12507,1
12508,5
12509,1
12510,1
12511,5
12512,5
12513,1
12514,5
12515,5
12516,5
12517,1
12518,1
12519,1
12520,5
12521,2
12522,5
12523,5
12524,5
12525,5
12526,5
12527,1
12528,1
12529,1
12530,1
12531,5
12532,1
12533,5
12534,1
12535,5
12536,1
12537,1
12538,1
12539,1
12540,1
12541,1
12542,1
12543,1
12544,1
12545,5
12546,3
12547,1
12548,1
12549,5
12550,1
12551,1
12552,1
12553,3
12554,5
12555,1
12556,1
12557,5
12558,2
12559,5
12560,5
12561,1
12562,1
12563,1
12564,5
12565,5
12566,1
12567,1
12568,1
12569,1
12570,3
12571,1
12572,1
12573,5
12574,5
12575,5
12576,2
12577,1
12578,1
12579,1
12580,1
12581,1
12582,1
12583,1
12584,5
12585,5
12586,1
12587,1
12588,1
12589,5
12590,1
12591,1
12592,1
12593,1
12594,1
12595,1
12596,3
12597,5
12598,5
12599,5
12600,1
12601,1
12602,1
12603,1
12604,5
12605,5
12606,1
12607,1
12608,1
12609,5
12610,5
12611,5
12612,1
12613,1
12614,1
12615,1
12616,1
12617,1
12618,1
12619,1
12620,5
12621,1
12622,1
12623,1
12624,5
12625,1
12626,1
12627,1
12628,1
12629,1
12630,1
12631,5
12632,1
12633,5
12634,1
12635,1
12636,5
12637,5
12638,1
12639,5
12640,5
12641,1
12642,1
12643,1
12644,5
12645,1
12646,1
12647,1
12648,3
12649,1
12650,1
12651,1
12652,1
12653,4
12654,1
12655,5
12656,5
12657,1
12658,1
12659,1
12660,1
12661,5
12662,1
12663,1
12664,1
12665,5
12666,1
12667,1
12668,1
12669,5
12670,1
12671,1
12672,5
12673,1
12674,1
12675,1
12676,1
12677,5
12678,1
12679,1
12680,1
12681,1
12682,2
12683,1
12684,5
12685,1
12686,5
12687,1
12688,5
12689,5
12690,1
12691,5
12692,1
12693,5
12694,1
12695,1
12696,1
12697,1
12698,5
12699,1
12700,1
12701,1
12702,5
12703,1
12704,5
12705,1
12706,5
12707,1
12708,1
12709,1
12710,1
12711,5
12712,1
12713,1
12714,1
12715,5
12716,1
12717,1
12718,1
12719,1
12720,1
12721,1
12722,1
12723,1
12724,5
12725,1
12726,1
12727,5
12728,5
12729,1
12730,1
12731,1
12732,1
12733,1
12734,5
12735,5
12736,1
12737,1
12738,1
12739,5
12740,5
12741,1
12742,5
12743,1
12744,1
12745,5
12746,1
12747,5
12748,1
12749,1
12750,1
12751,1
12752,1
12753,1
12754,1
12755,1
12756,5
12757,5
12758,1
12759,5
12760,5
12761,1
12762,4
12763,5
12764,5
12765,5
12766,1
12767,1
12768,1
12769,5
12770,1
12771,1
12772,1
12773,1
12774,5
12775,1
12776,1
12777,1
12778,5
12779,1
12780,5
12781,5
12782,1
12783,1
12784,1
12785,5
12786,1
12787,5
12788,5
12789,1
12790,1
12791,1
12792,1
12793,1
12794,3
12795,3
12796,5
12797,1
12798,1
12799,1
12800,1
12801,1
12802,5
12803,5
12804,5
12805,5
12806,1
12807,5
12808,5
12809,1
12810,1
12811,1
12812,1
12813,1
12814,1
12815,1
12816,1
12817,5
12818,5
12819,5
12820,5
12821,5
12822,1
12823,3
12824,1
12825,5
12826,5
12827,1
12828,5
12829,1
12830,5
12831,1
12832,3
12833,1
12834,1
12835,1
12836,1
12837,3
12838,1
12839,1
12840,1
12841,1
12842,5
12843,1
12844,1
12845,1
12846,5
12847,5
12848,1
12849,1
12850,1
12851,5
12852,5
12853,1
12854,1
12855,1
12856,1
12857,5
12858,1
12859,1
12860,1
12861,1
12862,1
12863,1
12864,5
12865,1
12866,1
12867,3
12868,1
12869,1
12870,5
12871,1
12872,1
12873,1
12874,1
12875,1
12876,5
12877,1
12878,1
12879,1
12880,1
12881,1
12882,5
12883,5
12884,1
12885,1
12886,1
12887,1
12888,1
12889,1
12890,5
12891,1
12892,5
12893,1
12894,1
12895,5
12896,1
12897,1
12898,1
12899,1
12900,1
12901,3
12902,1
12903,5
12904,1
12905,1
12906,5
12907,1
12908,1
12909,1
12910,5
12911,1
12912,1
12913,1
12914,1
12915,1
12916,1
12917,5
12918,1
12919,1
12920,5
12921,5
12922,1
12923,1
12924,5
12925,5
12926,1
12927,1
12928,1
12929,1
12930,5
12931,1
12932,1
12933,1
12934,1
12935,1
12936,5
12937,1
12938,5
12939,1
12940,1
12941,5
12942,1
12943,1
12944,1
12945,1
12946,1
12947,1
12948,1
12949,5
12950,1
12951,5
12952,5
12953,5
12954,1
12955,1
12956,1
12957,4
12958,5
12959,1
12960,1
12961,1
12962,5
12963,1
12964,1
12965,5
12966,1
12967,1
12968,1
12969,1
12970,5
12971,5
12972,1
12973,5
12974,1
12975,1
12976,1
12977,1
12978,5
12979,1
12980,5
12981,1
12982,1
12983,5
12984,5
12985,1
12986,3
12987,1
12988,1
12989,1
12990,5
12991,1
12992,1
12993,5
12994,1
12995,1
12996,1
12997,3
12998,1
12999,1
13000,1
13001,1
13002,1
13003,5
13004,1
13005,1
13006,1
13007,1
13008,1
13009,1
13010,1
13011,1
13012,1
13013,1
13014,3
13015,3
13016,1
13017,1
13018,5
13019,1
13020,1
13021,1
13022,1
13023,1
13024,5
13025,1
13026,5
13027,1
13028,1
13029,5
13030,1
13031,1
13032,2
13033,1
13034,1
13035,5
13036,1
13037,2
13038,1
13039,1
13040,5
13041,1
13042,1
13043,1
13044,1
13045,1
13046,1
13047,5
13048,1
13049,1
13050,1
13051,5
13052,1
13053,1
13054,1
13055,1
13056,1
13057,1
13058,1
13059,1
13060,1
13061,1
13062,1
13063,1
13064,1
13065,1
13066,1
13067,1
13068,1
13069,5
13070,5
13071,1
13072,1
13073,1
13074,1
13075,1
13076,1
13077,5
13078,1
13079,1
13080,1
13081,4
13082,1
13083,5
13084,1
13085,5
13086,1
13087,1
13088,1
13089,3
13090,1
13091,1
13092,5
13093,1
13094,1
13095,1
13096,1
13097,1
13098,5
13099,1
13100,1
13101,1
13102,1
13103,1
13104,1
13105,5
13106,1
13107,5
13108,1
13109,1
13110,1
13111,5
13112,5
13113,1
13114,1
13115,1
13116,5
13117,1
13118,1
13119,1
13120,1
13121,1
13122,5
13123,2
13124,5
13125,1
13126,1
13127,1
13128,1
13129,3
13130,5
13131,1
13132,5
13133,1
13134,5
13135,1
13136,2
13137,1
13138,5
13139,5
13140,5
13141,5
13142,1
13143,1
13144,1
13145,1
13146,1
13147,1
13148,1
13149,5
13150,1
13151,1
13152,1
13153,1
13154,3
13155,5
13156,1
13157,5
13158,1
13159,5
13160,5
13161,5
13162,1
13163,5
13164,1
13165,1
13166,1
13167,1
13168,1
13169,5
13170,1
13171,1
13172,5
13173,1
13174,5
13175,1
13176,1
13177,5
13178,5
13179,1
13180,5
13181,1
13182,1
13183,1
13184,5
13185,1
13186,1
13187,5
13188,1
13189,1
13190,1
13191,1
13192,1
13193,1
13194,5
13195,1
13196,1
13197,5
13198,5
13199,1
13200,5
13201,1
13202,5
13203,1
13204,5
13205,1
13206,1
13207,1
13208,3
13209,1
13210,1
13211,1
13212,1
13213,1
13214,1
13215,1
13216,5
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,5
13224,1
13225,1
13226,5
13227,1
13228,5
13229,1
13230,1
13231,5
13232,5
13233,1
13234,1
13235,1
13236,1
13237,1
13238,1
13239,1
13240,1
13241,5
13242,1
13243,1
13244,1
13245,5
13246,1
13247,1
13248,5
13249,1
13250,5
13251,1
13252,5
13253,5
13254,1
13255,5
13256,1
13257,1
13258,1
13259,1
13260,1
13261,5
13262,1
13263,5
13264,1
13265,5
13266,1
13267,5
13268,1
13269,1
13270,1
13271,1
13272,5
13273,1
13274,1
13275,5
13276,5
13277,1
13278,1
13279,1
13280,1
13281,1
13282,1
13283,1
13284,1
13285,1
13286,5
13287,5
13288,1
13289,3
13290,5
13291,5
13292,2
13293,2
13294,1
13295,5
13296,5
13297,5
13298,5
13299,5
13300,5
13301,1
13302,1
13303,5
13304,1
13305,1
13306,1
13307,1
13308,1
13309,1
13310,5
13311,1
13312,1
13313,1
13314,1
13315,1
13316,5
13317,1
13318,1
13319,1
13320,1
13321,1
13322,1
13323,1
13324,3
13325,1
13326,5
13327,1
13328,5
13329,1
13330,1
13331,5
13332,1
13333,3
13334,1
13335,1
13336,3
13337,1
13338,1
13339,2
13340,1
13341,3
13342,5
13343,1
13344,1
13345,1
13346,2
13347,3
13348,1
13349,1
13350,5
13351,1
13352,1
13353,5
13354,5
13355,1
13356,1
13357,5
13358,1
13359,1
13360,3
13361,1
13362,1
13363,1
13364,1
13365,5
13366,1
13367,1
13368,1
13369,1
13370,5
13371,1
13372,5
13373,3
13374,3
13375,1
13376,5
13377,1
13378,1
13379,1
13380,1
13381,1
13382,5
13383,5
13384,5
13385,5
13386,1
13387,5
13388,1
13389,1
13390,1
13391,1
13392,1
13393,4
13394,5
13395,1
13396,5
13397,1
13398,2
13399,1
13400,1
13401,5
13402,1
13403,5
13404,5
13405,5
13406,1
13407,1
13408,1
13409,1
13410,5
13411,1
13412,3
13413,1
13414,5
13415,5
13416,1
13417,1
13418,5
13419,1
13420,5
13421,5
13422,1
13423,5
13424,1
13425,1
13426,1
13427,5
13428,1
13429,1
13430,5
13431,1
13432,1
13433,5
13434,1
13435,5
13436,1
13437,1
13438,5
13439,1
13440,1
13441,1
13442,1
13443,1
13444,1
13445,1
13446,1
13447,1
13448,1
13449,5
13450,2
13451,1
13452,1
13453,1
13454,1
13455,1
13456,1
13457,1
13458,1
13459,1
13460,5
13461,1
13462,5
13463,5
13464,1
13465,4
13466,5
13467,1
13468,1
13469,1
13470,1
13471,1
13472,1
13473,5
13474,1
13475,1
13476,1
13477,1
13478,1
13479,1
13480,5
13481,5
13482,2
13483,1
13484,5
13485,1
13486,2
13487,2
13488,1
13489,5
13490,5
13491,1
13492,1
13493,1
13494,5
13495,1
13496,1
13497,1
13498,5
13499,1
13500,5
13501,1
13502,5
13503,1
13504,5
13505,1
13506,1
13507,5
13508,1
13509,1
13510,1
13511,1
13512,1
13513,5
13514,1
13515,5
13516,1
13517,1
13518,1
13519,5
13520,5
13521,1
13522,1
13523,1
13524,1
13525,5
13526,1
13527,1
13528,1
13529,1
13530,5
13531,5
13532,5
13533,1
13534,1
13535,1
13536,5
13537,1
13538,1
13539,1
13540,1
13541,5
13542,1
13543,5
13544,5
13545,5
13546,1
13547,1
13548,5
13549,1
13550,1
13551,1
13552,1
13553,1
13554,1
13555,5
13556,1
13557,1
13558,1
13559,1
13560,1
13561,1
13562,1
13563,1
13564,5
13565,1
13566,1
13567,1
13568,5
13569,1
13570,1
13571,4
13572,5
13573,3
13574,5
13575,1
13576,5
13577,1
13578,1
13579,1
13580,5
13581,5
13582,1
13583,5
13584,1
13585,1
13586,5
13587,1
13588,5
13589,1
13590,1
13591,5
13592,1
13593,1
13594,1
13595,1
13596,5
13597,5
13598,1
13599,1
13600,5
13601,1
13602,1
13603,1
13604,1
13605,5
13606,1
13607,1
13608,1
13609,1
13610,1
13611,1
13612,1
13613,1
13614,1
13615,5
13616,1
13617,1
13618,1
13619,1
13620,1
13621,1
13622,5
13623,1
13624,5
13625,1
13626,1
13627,1
13628,5
13629,1
13630,5
13631,1
13632,5
13633,1
13634,1
13635,1
13636,1
13637,5
13638,1
13639,3
13640,2
13641,1
13642,1
13643,1
13644,1
13645,1
13646,1
13647,2
13648,1
13649,5
13650,1
13651,5
13652,5
13653,1
13654,2
13655,5
13656,5
13657,1
13658,1
13659,1
13660,3
13661,5
13662,1
13663,5
13664,1
13665,3
13666,1
13667,1
13668,1
13669,1
13670,1
13671,1
13672,1
13673,5
13674,5
13675,1
13676,1
13677,1
13678,1
13679,5
13680,3
13681,1
13682,5
13683,5
13684,1
13685,1
13686,1
13687,5
13688,1
13689,1
13690,1
13691,1
13692,5
13693,1
13694,5
13695,1
13696,1
13697,5
13698,2
13699,5
13700,1
13701,1
13702,1
13703,5
13704,1
13705,1
13706,1
13707,1
13708,1
13709,5
13710,5
13711,1
13712,5
13713,5
13714,1
13715,5
13716,5
13717,1
13718,5
13719,5
13720,1
13721,5
13722,5
13723,1
13724,1
13725,5
13726,1
13727,1
13728,1
13729,1
13730,5
13731,5
13732,5
13733,1
13734,1
13735,1
13736,1
13737,5
13738,1
13739,5
13740,5
13741,5
13742,1
13743,1
13744,1
13745,1
13746,1
13747,1
13748,5
13749,1
13750,2
13751,1
13752,1
13753,1
13754,1
13755,5
13756,1
13757,1
13758,1
13759,2
13760,1
13761,2
13762,5
13763,5
13764,1
13765,1
13766,1
13767,1
13768,1
13769,1
13770,1
13771,1
13772,1
13773,1
13774,5
13775,3
13776,5
13777,5
13778,5
13779,1
13780,1
13781,1
13782,1
13783,1
13784,1
13785,1
13786,5
13787,5
13788,1
13789,1
13790,1
13791,1
13792,1
13793,1
13794,1
13795,1
13796,5
13797,1
13798,1
13799,5
13800,4
13801,1
13802,1
13803,1
13804,5
13805,1
13806,1
13807,1
13808,2
13809,1
13810,1
13811,1
13812,1
13813,1
13814,1
13815,1
13816,1
13817,1
13818,1
13819,1
13820,1
13821,1
13822,1
13823,1
13824,1
13825,5
13826,1
13827,1
13828,1
13829,1
13830,5
13831,1
13832,1
13833,5
13834,1
13835,5
13836,5
13837,1
13838,5
13839,1
13840,5
13841,1
13842,1
13843,4
13844,5
13845,1
13846,5
13847,1
13848,1
13849,1
13850,3
13851,5
13852,1
13853,5
13854,5
13855,1
13856,1
13857,1
13858,1
13859,1
13860,1
13861,1
13862,1
13863,1
13864,1
13865,1
13866,5
13867,1
13868,1
13869,1
13870,1
13871,1
13872,1
13873,1
13874,5
13875,1
13876,1
13877,1
13878,1
13879,1
13880,5
13881,1
13882,1
13883,5
13884,1
13885,3
13886,5
13887,1
13888,5
13889,1
13890,3
13891,1
13892,1
13893,5
13894,1
13895,5
13896,3
13897,5
13898,1
13899,1
13900,5
13901,1
13902,1
13903,1
13904,5
13905,1
13906,5
13907,3
13908,1
13909,1
13910,1
13911,5
13912,5
13913,5
13914,3
13915,1
13916,1
13917,5
13918,1
13919,5
13920,1
13921,1
13922,5
13923,1
13924,1
13925,5
13926,5
13927,1
13928,1
13929,1
13930,5
13931,1
13932,1
13933,1
13934,1
13935,5
13936,1
13937,1
13938,1
13939,1
13940,5
13941,5
13942,5
13943,1
13944,1
13945,1
13946,3
13947,1
13948,1
13949,2
13950,1
13951,1
13952,1
13953,1
13954,5
13955,1
13956,1
13957,5
13958,5
13959,1
13960,1
13961,1
13962,5
13963,2
13964,2
13965,5
13966,1
13967,5
13968,5
13969,1
13970,5
13971,1
13972,1
13973,1
13974,1
13975,1
13976,5
13977,1
13978,5
13979,1
13980,1
13981,5
13982,1
13983,1
13984,1
13985,1
13986,5
13987,1
13988,4
13989,1
13990,5
13991,1
13992,1
13993,1
13994,1
13995,5
13996,5
13997,3
13998,1
13999,1
14000,1
14001,4
14002,5
14003,5
14004,1
14005,1
14006,1
14007,1
14008,5
14009,5
14010,5
14011,1
14012,1
14013,1
14014,1
14015,5
14016,1
14017,1
14018,1
14019,1
14020,1
14021,1
14022,1
14023,1
14024,5
14025,5
14026,1
14027,1
14028,5
14029,5
14030,5
14031,1
14032,5
14033,1
14034,1
14035,1
14036,1
14037,1
14038,1
14039,1
14040,5
14041,1
14042,1
14043,5
14044,1
14045,3
14046,1
14047,5
14048,1
14049,1
14050,1
14051,1
14052,1
14053,5
14054,5
14055,1
14056,5
14057,1
14058,1
14059,1
14060,3
14061,1
14062,1
14063,1
14064,1
14065,5
14066,1
14067,1
14068,1
14069,1
14070,1
14071,5
14072,5
14073,1
14074,1
14075,5
14076,1
14077,1
14078,1
14079,1
14080,5
14081,1
14082,1
14083,1
14084,1
14085,2
14086,1
14087,1
14088,5
14089,5
14090,1
14091,1
14092,5
14093,5
14094,1
14095,1
14096,5
14097,1
14098,5
14099,1
14100,1
14101,5
14102,5
14103,1
14104,1
14105,1
14106,5
14107,1
14108,1
14109,3
14110,1
14111,1
14112,5
14113,5
14114,5
14115,3
14116,5
14117,1
14118,1
14119,1
14120,5
14121,1
14122,1
14123,5
14124,1
14125,1
14126,4
14127,1
14128,5
14129,1
14130,5
14131,1
14132,1
14133,3
14134,1
14135,1
14136,4
14137,1
14138,1
14139,5
14140,1
14141,1
14142,1
14143,5
14144,1
14145,1
14146,1
14147,1
14148,4
14149,2
14150,1
14151,1
14152,1
14153,5
14154,1
14155,1
14156,1
14157,5
14158,5
14159,1
14160,1
14161,5
14162,5
14163,5
14164,5
14165,1
14166,1
14167,5
14168,5
14169,5
14170,1
14171,1
14172,1
14173,2
14174,1
14175,5
14176,1
14177,1
14178,1
14179,3
14180,1
14181,1
14182,1
14183,1
14184,1
14185,1
14186,1
14187,2
14188,5
14189,5
14190,3
14191,1
14192,1
14193,1
14194,1
14195,5
14196,5
14197,1
14198,1
14199,5
14200,5
14201,1
14202,5
14203,1
14204,3
14205,1
14206,1
14207,5
14208,5
14209,5
14210,1
14211,3
14212,1
14213,1
14214,5
14215,1
14216,1
14217,5
14218,1
14219,5
14220,5
14221,1
14222,5
14223,1
14224,1
14225,1
14226,1
14227,1
14228,5
14229,1
14230,5
14231,1
14232,1
14233,5
14234,1
14235,1
14236,1
14237,5
14238,1
14239,1
14240,1
14241,1
14242,1
14243,1
14244,1
14245,5
14246,1
14247,5
14248,1
14249,1
14250,1
14251,1
14252,5
14253,1
14254,1
14255,1
14256,1
14257,1
14258,1
14259,1
14260,5
14261,1
14262,1
14263,1
14264,1
14265,5
14266,1
14267,3
14268,1
14269,1
14270,1
14271,1
14272,1
14273,1
14274,1
14275,5
14276,5
14277,1
14278,1
14279,1
14280,1
14281,5
14282,1
14283,1
14284,1
14285,2
14286,1
14287,1
14288,1
14289,1
14290,1
14291,1
14292,3
14293,3
14294,5
14295,1
14296,5
14297,5
14298,1
14299,1
14300,2
14301,1
14302,1
14303,1
14304,5
14305,5
14306,1
14307,1
14308,3
14309,1
14310,5
14311,1
14312,5
14313,1
14314,5
14315,1
14316,1
14317,5
14318,1
14319,1
14320,5
14321,1
14322,5
14323,1
14324,5
14325,5
14326,1
14327,1
14328,1
14329,1
14330,1
14331,4
14332,5
14333,1
14334,1
14335,1
14336,1
14337,1
14338,1
14339,5
14340,1
14341,1
14342,2
14343,5
14344,5
14345,1
14346,1
14347,1
14348,1
14349,1
14350,1
14351,1
14352,1
14353,1
14354,1
14355,1
14356,1
14357,1
14358,1
14359,1
14360,1
14361,1
14362,1
14363,5
14364,1
14365,1
14366,1
14367,1
14368,1
14369,1
14370,1
14371,5
14372,1
14373,1
14374,1
14375,1
14376,1
14377,3
14378,1
14379,5
14380,2
14381,1
14382,5
14383,5
14384,1
14385,1
14386,5
14387,1
14388,4
14389,1
14390,1
14391,1
14392,2
14393,5
14394,5
14395,5
14396,5
14397,1
14398,5
14399,1
14400,1
14401,1
14402,3
14403,5
14404,1
14405,1
14406,1
14407,3
14408,1
14409,5
14410,5
14411,1
14412,4
14413,5
14414,1
14415,5
14416,5
14417,1
14418,1
14419,5
14420,1
14421,1
14422,1
14423,1
14424,1
14425,3
14426,1
14427,1
14428,5
14429,1
14430,1
14431,1
14432,1
14433,1
14434,5
14435,5
14436,5
14437,1
14438,5
14439,1
14440,5
14441,5
14442,1
14443,1
14444,5
14445,3
14446,1
14447,1
14448,5
14449,5
14450,1
14451,1
14452,1
14453,1
14454,1
14455,1
14456,1
14457,1
14458,3
14459,1
14460,1
14461,1
14462,1
14463,5
14464,5
14465,1
14466,5
14467,3
14468,1
14469,1
14470,1
14471,1
14472,5
14473,5
14474,1
14475,1
14476,1
14477,5
14478,1
14479,5
14480,5
14481,5
14482,1
14483,1
14484,1
14485,1
14486,1
14487,1
14488,1
14489,1
14490,1
14491,5
14492,5
14493,1
14494,5
14495,5
14496,1
14497,5
14498,1
14499,5
14500,1
14501,1
14502,5
14503,5
14504,1
14505,5
14506,1
14507,1
14508,1
14509,1
14510,1
14511,1
14512,5
14513,1
14514,1
14515,1
14516,4
14517,1
14518,1
14519,1
14520,5
14521,5
14522,5
14523,3
14524,1
14525,1
14526,1
14527,1
14528,1
14529,1
14530,1
14531,1
14532,5
14533,1
14534,1
14535,1
14536,1
14537,5
14538,1
14539,1
14540,5
14541,1
14542,5
14543,5
14544,1
14545,5
14546,1
14547,1
14548,1
14549,5
14550,5
14551,1
14552,1
14553,1
14554,1
14555,1
14556,1
14557,1
14558,1
14559,1
14560,1
14561,1
14562,1
14563,5
14564,4
14565,1
14566,1
14567,1
14568,1
14569,1
14570,1
14571,1
14572,5
14573,1
14574,1
14575,5
14576,3
14577,1
14578,1
14579,1
14580,1
14581,1
14582,1
14583,1
14584,1
14585,1
14586,1
14587,5
14588,5
14589,1
14590,5
14591,1
14592,1
14593,5
14594,5
14595,5
14596,5
14597,1
14598,1
14599,5
14600,1
14601,1
14602,1
14603,5
14604,1
14605,1
14606,1
14607,5
14608,5
14609,1
14610,5
14611,1
14612,1
14613,5
14614,1
14615,1
14616,1
14617,2
14618,1
14619,1
14620,1
14621,1
14622,1
14623,1
14624,5
14625,5
14626,1
14627,5
14628,1
14629,1
14630,4
14631,1
14632,1
14633,1
14634,1
14635,1
14636,1
14637,5
14638,1
14639,1
14640,1
14641,5
14642,1
14643,5
14644,5
14645,5
14646,5
14647,1
14648,5
14649,4
14650,1
14651,5
14652,1
14653,5
14654,1
14655,3
14656,5
14657,1
14658,5
14659,5
14660,1
14661,5
14662,5
14663,1
14664,5
14665,5
14666,5
14667,1
14668,1
14669,1
14670,5
14671,1
14672,1
14673,1
14674,5
14675,1
14676,5
14677,5
14678,5
14679,1
14680,1
14681,1
14682,1
14683,1
14684,1
14685,1
14686,1
14687,5
14688,1
14689,1
14690,1
14691,1
14692,1
14693,5
14694,1
14695,1
14696,5
14697,1
14698,5
14699,1
14700,1
14701,1
14702,5
14703,5
14704,3
14705,1
14706,1
14707,1
14708,1
14709,1
14710,1
14711,1
14712,1
14713,5
14714,5
14715,1
14716,1
14717,1
14718,1
14719,1
